Tarih,Saat,Basinc,Rakim,Sicaklik
9/11/2023,14:29:44,920.57,801.73,20.45
9/11/2023,14:29:50,920.57,801.78,20.46
9/11/2023,14:29:56,920.57,801.76,20.47
9/11/2023,14:30:2,920.58,801.64,20.48
9/11/2023,14:30:8,920.57,801.76,20.46
9/11/2023,14:30:14,920.54,802.02,20.45
9/11/2023,14:30:20,920.58,801.64,20.44
9/11/2023,14:30:26,920.59,801.54,20.45
9/11/2023,14:30:32,920.58,801.61,20.43
9/11/2023,14:30:38,920.54,802.00,20.41
9/11/2023,14:30:44,920.60,801.45,20.41
9/11/2023,14:30:50,920.59,801.60,20.40
9/11/2023,14:30:56,920.60,801.44,20.38
9/11/2023,14:31:2,920.56,801.86,20.38
9/11/2023,14:31:8,920.59,801.60,20.38
9/11/2023,14:31:14,920.53,802.14,20.40
9/11/2023,14:31:20,920.66,800.97,20.40
9/11/2023,14:31:26,920.56,801.84,20.41
9/11/2023,14:31:32,920.59,801.55,20.41
9/11/2023,14:31:38,920.55,801.92,20.41
9/11/2023,14:31:44,920.57,801.76,20.40
9/11/2023,14:31:50,920.51,802.26,20.42
9/11/2023,14:31:56,920.60,801.46,20.42
9/11/2023,14:32:2,920.50,802.33,20.42
9/11/2023,14:32:8,920.55,801.92,20.42
9/11/2023,14:32:14,920.52,802.15,20.42
9/11/2023,14:32:20,920.57,801.77,20.42
9/11/2023,14:32:26,920.58,801.68,20.43
9/11/2023,14:32:32,920.52,802.16,20.43
9/11/2023,14:32:38,920.61,801.40,20.42
9/11/2023,14:32:44,920.49,802.50,20.43
9/11/2023,14:32:50,920.54,802.01,20.42
9/11/2023,14:32:56,920.62,801.26,20.43
9/11/2023,14:33:2,920.66,800.92,20.43
9/11/2023,14:33:8,920.50,802.36,20.42
9/11/2023,14:33:14,920.61,801.42,20.42
9/11/2023,14:33:20,920.61,801.35,20.41
9/11/2023,14:33:26,920.54,802.02,20.42
9/11/2023,14:33:32,920.61,801.39,20.42
9/11/2023,14:33:38,920.55,801.88,20.40
9/11/2023,14:33:44,920.60,801.49,20.38
9/11/2023,14:33:50,920.56,801.81,20.34
9/11/2023,14:33:56,920.55,801.95,20.32
9/11/2023,14:34:2,920.56,801.86,20.32
9/11/2023,14:34:8,920.59,801.57,20.26
9/11/2023,14:34:14,920.59,801.58,20.22
9/11/2023,14:34:20,920.56,801.87,20.21
9/11/2023,14:34:26,920.56,801.83,20.23
9/11/2023,14:34:32,920.55,801.89,20.25
9/11/2023,14:34:38,920.49,802.49,20.27
9/11/2023,14:34:44,920.57,801.73,20.29
9/11/2023,14:34:50,920.54,801.98,20.28
9/11/2023,14:34:56,920.57,801.73,20.27
9/11/2023,14:35:2,920.55,801.89,20.28
9/11/2023,14:35:8,920.55,801.94,20.30
9/11/2023,14:35:14,920.53,802.13,20.31
9/11/2023,14:35:20,920.60,801.45,20.32
9/11/2023,14:35:26,920.60,801.51,20.34
9/11/2023,14:35:33,920.61,801.38,20.35
9/11/2023,14:35:39,920.57,801.71,20.37
9/11/2023,14:35:45,920.56,801.80,20.35
9/11/2023,14:35:51,920.58,801.68,20.36
9/11/2023,14:35:57,920.59,801.60,20.36
9/11/2023,14:36:3,920.65,801.01,20.36
9/11/2023,14:36:9,920.60,801.46,20.36
9/11/2023,14:36:15,920.57,801.79,20.36
9/11/2023,14:36:21,920.60,801.50,20.36
9/11/2023,14:36:27,920.54,802.00,20.36
9/11/2023,14:36:33,920.63,801.21,20.35
9/11/2023,14:36:39,920.62,801.32,20.33
9/11/2023,14:36:45,920.57,801.78,20.33
9/11/2023,14:36:51,920.58,801.65,20.31
9/11/2023,14:36:57,920.58,801.63,20.30
9/11/2023,14:37:3,920.63,801.24,20.32
9/11/2023,14:37:9,920.56,801.80,20.32
9/11/2023,14:37:15,920.60,801.51,20.32
9/11/2023,14:37:21,920.54,802.02,20.33
9/11/2023,14:37:27,920.56,801.87,20.32
9/11/2023,14:37:33,920.62,801.33,20.33
9/11/2023,14:37:39,920.66,800.96,20.34
9/11/2023,14:37:45,920.67,800.89,20.35
9/11/2023,14:37:51,920.66,800.91,20.36
9/11/2023,14:37:57,920.63,801.16,20.36
9/11/2023,14:38:3,920.64,801.09,20.36
9/11/2023,14:38:9,920.64,801.15,20.36
9/11/2023,14:38:15,920.67,800.82,20.36
9/11/2023,14:38:21,920.60,801.51,20.37
9/11/2023,14:38:27,920.61,801.34,20.36
9/11/2023,14:38:33,920.59,801.60,20.37
9/11/2023,14:38:39,920.62,801.28,20.36
9/11/2023,14:38:45,920.63,801.25,20.35
9/11/2023,14:38:51,920.65,801.02,20.34
9/11/2023,14:38:57,920.69,800.71,20.34
9/11/2023,14:39:3,920.65,801.06,20.35
9/11/2023,14:39:9,920.61,801.34,20.35
9/11/2023,14:39:15,920.62,801.34,20.36
9/11/2023,14:39:21,920.62,801.29,20.36
9/11/2023,14:39:27,920.58,801.68,20.37
9/11/2023,14:39:33,920.65,801.02,20.38
9/11/2023,14:39:39,920.57,801.74,20.38
9/11/2023,14:39:45,920.55,801.92,20.39
9/11/2023,14:39:51,920.63,801.19,20.39
9/11/2023,14:39:57,920.58,801.66,20.40
9/11/2023,14:40:3,920.58,801.62,20.39
9/11/2023,14:40:9,920.64,801.11,20.39
9/11/2023,14:40:15,920.61,801.42,20.39
9/11/2023,14:40:21,920.53,802.12,20.39
9/11/2023,14:40:27,920.61,801.36,20.39
9/11/2023,14:40:33,920.65,801.02,20.38
9/11/2023,14:40:39,920.67,800.83,20.38
9/11/2023,14:40:45,920.66,800.93,20.38
9/11/2023,14:40:51,920.60,801.44,20.36
9/11/2023,14:40:57,920.66,800.97,20.37
9/11/2023,14:41:3,920.63,801.25,20.38
9/11/2023,14:41:9,920.60,801.46,20.38
9/11/2023,14:41:15,920.66,800.90,20.38
9/11/2023,14:41:21,920.59,801.53,20.37
9/11/2023,14:41:27,920.57,801.73,20.38
9/11/2023,14:41:34,920.65,801.04,20.39
9/11/2023,14:41:40,920.58,801.68,20.39
9/11/2023,14:41:46,920.64,801.12,20.40
9/11/2023,14:41:52,920.68,800.78,20.40
9/11/2023,14:41:58,920.57,801.76,20.40
9/11/2023,14:42:4,920.67,800.88,20.40
9/11/2023,14:42:10,920.64,801.12,20.41
9/11/2023,14:42:16,920.69,800.64,20.41
9/11/2023,14:42:22,920.62,801.30,20.41
9/11/2023,14:42:28,920.66,800.96,20.41
9/11/2023,14:42:34,920.59,801.52,20.42
9/11/2023,14:42:40,920.64,801.14,20.42
9/11/2023,14:42:46,920.55,801.92,20.42
9/11/2023,14:42:52,920.66,800.95,20.43
9/11/2023,14:42:58,920.62,801.29,20.43
9/11/2023,14:43:4,920.64,801.12,20.43
9/11/2023,14:43:10,920.63,801.24,20.41
9/11/2023,14:43:16,920.60,801.49,20.39
9/11/2023,14:43:22,920.61,801.37,20.40
9/11/2023,14:43:28,920.65,800.99,20.41
9/11/2023,14:43:34,920.61,801.41,20.42
9/11/2023,14:43:40,920.59,801.56,20.44
9/11/2023,14:43:46,920.66,800.97,20.45
9/11/2023,14:43:52,920.67,800.85,20.46
9/11/2023,14:43:58,920.67,800.87,20.46
9/11/2023,14:44:4,920.62,801.33,20.46
9/11/2023,14:44:10,920.67,800.88,20.47
9/11/2023,14:44:16,920.69,800.66,20.48
9/11/2023,14:44:22,920.70,800.57,20.49
9/11/2023,14:44:28,920.63,801.25,20.50
9/11/2023,14:44:34,920.62,801.30,20.51
9/11/2023,14:44:40,920.65,801.01,20.52
9/11/2023,14:44:46,920.66,800.96,20.53
9/11/2023,14:44:52,920.66,800.90,20.53
9/11/2023,14:44:58,920.63,801.24,20.54
9/11/2023,14:45:4,920.63,801.21,20.54
9/11/2023,14:45:10,920.68,800.78,20.55
9/11/2023,14:45:16,920.68,800.79,20.55
9/11/2023,14:45:22,920.67,800.82,20.56
9/11/2023,14:45:28,920.71,800.46,20.56
9/11/2023,14:45:34,920.66,800.93,20.55
9/11/2023,14:45:40,920.69,800.65,20.56
9/11/2023,14:45:46,920.68,800.76,20.56
9/11/2023,14:45:52,920.62,801.26,20.56
9/11/2023,14:45:58,920.68,800.72,20.56
9/11/2023,14:46:4,920.73,800.34,20.56
9/11/2023,14:46:10,920.65,801.02,20.56
9/11/2023,14:46:16,920.68,800.74,20.57
9/11/2023,14:46:22,920.70,800.54,20.56
9/11/2023,14:46:28,920.67,800.87,20.56
9/11/2023,14:46:34,920.73,800.28,20.57
9/11/2023,14:46:40,920.70,800.57,20.57
9/11/2023,14:46:46,920.79,799.80,20.58
9/11/2023,14:46:52,920.72,800.40,20.58
9/11/2023,14:46:58,920.70,800.58,20.58
9/11/2023,14:47:4,920.78,799.81,20.58
9/11/2023,14:47:10,920.73,800.28,20.58
9/11/2023,14:47:16,920.76,800.07,20.59
9/11/2023,14:47:22,920.80,799.67,20.59
9/11/2023,14:47:28,920.78,799.86,20.59
9/11/2023,14:47:35,920.80,799.69,20.59
9/11/2023,14:47:41,920.78,799.88,20.60
9/11/2023,14:47:47,920.86,799.18,20.60
9/11/2023,14:47:53,920.71,800.44,20.60
9/11/2023,14:47:59,920.86,799.17,20.61
9/11/2023,14:48:5,920.83,799.43,20.60
9/11/2023,14:48:11,920.87,799.08,20.61
9/11/2023,14:48:17,920.99,798.00,20.62
9/11/2023,14:48:23,920.89,798.87,20.62
9/11/2023,14:48:29,920.85,799.20,20.62
9/11/2023,14:48:35,920.90,798.78,20.63
9/11/2023,14:48:41,920.96,798.22,20.62
9/11/2023,14:48:47,920.83,799.40,20.63
9/11/2023,14:48:53,920.90,798.78,20.64
9/11/2023,14:48:59,920.96,798.23,20.64
9/11/2023,14:49:5,920.93,798.55,20.64
9/11/2023,14:49:11,920.95,798.33,20.64
9/11/2023,14:49:17,920.88,798.99,20.65
9/11/2023,14:49:23,920.91,798.66,20.67
9/11/2023,14:49:29,920.91,798.67,20.68
9/11/2023,14:49:35,920.92,798.59,20.69
9/11/2023,14:49:41,920.93,798.50,20.71
9/11/2023,14:49:47,920.95,798.34,20.72
9/11/2023,14:49:53,920.85,799.21,20.73
9/11/2023,14:49:59,920.94,798.41,20.74
9/11/2023,14:50:5,920.88,798.96,20.74
9/11/2023,14:50:11,920.95,798.37,20.75
9/11/2023,14:50:17,920.88,798.97,20.74
9/11/2023,14:50:23,920.89,798.88,20.74
9/11/2023,14:50:29,920.85,799.25,20.74
9/11/2023,14:50:35,920.96,798.25,20.74
9/11/2023,14:50:41,920.81,799.57,20.73
9/11/2023,14:50:47,920.90,798.74,20.73
9/11/2023,14:50:53,920.89,798.83,20.73
9/11/2023,14:50:59,920.83,799.36,20.72
9/11/2023,14:51:5,920.87,799.09,20.72
9/11/2023,14:51:11,920.93,798.49,20.71
9/11/2023,14:51:17,920.88,799.00,20.72
9/11/2023,14:51:23,920.91,798.68,20.73
9/11/2023,14:51:29,920.91,798.68,20.71
9/11/2023,14:51:35,920.88,798.95,20.71
9/11/2023,14:51:41,920.91,798.69,20.73
9/11/2023,14:51:47,920.89,798.90,20.73
9/11/2023,14:51:53,920.93,798.51,20.73
9/11/2023,14:51:59,920.85,799.20,20.73
9/11/2023,14:52:5,920.89,798.86,20.73
9/11/2023,14:52:11,920.88,798.98,20.73
9/11/2023,14:52:17,920.93,798.49,20.73
9/11/2023,14:52:23,920.87,799.07,20.73
9/11/2023,14:52:29,920.94,798.42,20.73
9/11/2023,14:52:35,920.96,798.24,20.74
9/11/2023,14:52:41,920.99,797.95,20.74
9/11/2023,14:52:47,920.92,798.62,20.74
9/11/2023,14:52:53,920.90,798.75,20.74
9/11/2023,14:52:59,920.82,799.52,20.74
9/11/2023,14:53:5,920.83,799.40,20.74
9/11/2023,14:53:11,921.04,797.49,20.74
9/11/2023,14:53:17,920.91,798.70,20.74
9/11/2023,14:53:23,920.93,798.47,20.74
9/11/2023,14:53:29,920.88,798.98,20.74
9/11/2023,14:53:36,920.88,798.99,20.73
9/11/2023,14:53:42,920.96,798.24,20.73
9/11/2023,14:53:48,920.90,798.81,20.73
9/11/2023,14:53:54,920.88,798.99,20.73
9/11/2023,14:54:0,920.88,798.92,20.73
9/11/2023,14:54:6,920.87,799.06,20.73
9/11/2023,14:54:12,920.88,798.92,20.73
9/11/2023,14:54:18,920.87,799.08,20.73
9/11/2023,14:54:24,920.90,798.78,20.73
9/11/2023,14:54:30,920.91,798.71,20.73
9/11/2023,14:54:36,920.95,798.33,20.74
9/11/2023,14:54:42,920.90,798.79,20.73
9/11/2023,14:54:48,920.87,799.08,20.74
9/11/2023,14:54:54,921.02,797.66,20.75
9/11/2023,14:55:0,920.87,799.01,20.75
9/11/2023,14:55:6,920.90,798.81,20.75
9/11/2023,14:55:12,920.84,799.28,20.76
9/11/2023,14:55:18,921.01,797.78,20.77
9/11/2023,14:55:24,920.90,798.78,20.77
9/11/2023,14:55:30,920.81,799.58,20.77
9/11/2023,14:55:36,920.82,799.48,20.77
9/11/2023,14:55:42,920.88,798.96,20.77
9/11/2023,14:55:48,920.81,799.55,20.77
9/11/2023,14:55:54,920.85,799.26,20.76
9/11/2023,14:56:0,920.92,798.61,20.77
9/11/2023,14:56:6,920.89,798.85,20.76
9/11/2023,14:56:12,920.84,799.33,20.76
9/11/2023,14:56:18,920.89,798.85,20.76
9/11/2023,14:56:24,920.90,798.80,20.76
9/11/2023,14:56:30,920.83,799.43,20.76
9/11/2023,14:56:36,920.80,799.71,20.75
9/11/2023,14:56:42,920.81,799.60,20.76
9/11/2023,14:56:48,920.95,798.29,20.76
9/11/2023,14:56:54,920.92,798.58,20.76
9/11/2023,14:57:0,920.77,799.95,20.75
9/11/2023,14:57:6,920.85,799.20,20.76
9/11/2023,14:57:12,920.92,798.63,20.76
9/11/2023,14:57:18,920.94,798.39,20.76
9/11/2023,14:57:24,920.93,798.48,20.77
9/11/2023,14:57:30,920.83,799.38,20.76
9/11/2023,14:57:36,920.86,799.16,20.77
9/11/2023,14:57:42,920.96,798.22,20.78
9/11/2023,14:57:48,920.88,798.92,20.79
9/11/2023,14:57:54,920.91,798.72,20.80
9/11/2023,14:58:0,920.89,798.90,20.80
9/11/2023,14:58:6,920.89,798.84,20.81
9/11/2023,14:58:12,920.79,799.76,20.80
9/11/2023,14:58:18,920.94,798.42,20.80
9/11/2023,14:58:24,920.91,798.68,20.80
9/11/2023,14:58:30,920.93,798.51,20.80
9/11/2023,14:58:36,920.92,798.62,20.79
9/11/2023,14:58:42,920.89,798.88,20.79
9/11/2023,14:58:48,920.84,799.33,20.79
9/11/2023,14:58:54,920.93,798.49,20.80
9/11/2023,14:59:0,920.97,798.11,20.80
9/11/2023,14:59:6,920.99,797.96,20.80
9/11/2023,14:59:12,920.86,799.17,20.79
9/11/2023,14:59:18,920.93,798.46,20.79
9/11/2023,14:59:24,920.96,798.25,20.80
9/11/2023,14:59:31,920.85,799.19,20.81
9/11/2023,14:59:37,920.87,799.04,20.83
9/11/2023,14:59:43,920.92,798.64,20.84
9/11/2023,14:59:49,920.88,799.00,20.85
9/11/2023,14:59:55,920.84,799.33,20.85
9/11/2023,15:0:1,920.86,799.10,20.85
9/11/2023,15:0:7,920.91,798.71,20.85
9/11/2023,15:0:13,920.87,799.05,20.84
9/11/2023,15:0:19,920.90,798.74,20.84
9/11/2023,15:0:25,920.90,798.75,20.84
9/11/2023,15:0:31,920.95,798.37,20.84
9/11/2023,15:0:37,920.89,798.84,20.84
9/11/2023,15:0:43,920.90,798.78,20.83
9/11/2023,15:0:49,920.90,798.81,20.83
9/11/2023,15:0:55,920.87,799.02,20.83
9/11/2023,15:1:1,920.90,798.80,20.82
9/11/2023,15:1:7,920.91,798.70,20.82
9/11/2023,15:1:13,920.87,799.03,20.83
9/11/2023,15:1:19,920.94,798.38,20.82
9/11/2023,15:1:25,920.88,798.94,20.82
9/11/2023,15:1:31,920.91,798.70,20.82
9/11/2023,15:1:37,920.92,798.58,20.81
9/11/2023,15:1:43,920.94,798.40,20.81
9/11/2023,15:1:49,920.89,798.91,20.81
9/11/2023,15:1:55,920.93,798.54,20.81
9/11/2023,15:2:1,920.91,798.66,20.81
9/11/2023,15:2:7,920.93,798.52,20.81
9/11/2023,15:2:13,920.89,798.86,20.81
9/11/2023,15:2:19,920.86,799.10,20.81
9/11/2023,15:2:25,920.91,798.71,20.81
9/11/2023,15:2:31,920.88,798.93,20.80
9/11/2023,15:2:37,920.94,798.45,20.80
9/11/2023,15:2:43,920.95,798.32,20.80
9/11/2023,15:2:49,920.95,798.30,20.80
9/11/2023,15:2:55,920.90,798.79,20.80
9/11/2023,15:3:1,920.97,798.18,20.79
9/11/2023,15:3:7,920.89,798.89,20.79
9/11/2023,15:3:13,920.90,798.80,20.79
9/11/2023,15:3:19,920.95,798.28,20.80
9/11/2023,15:3:25,920.93,798.49,20.79
9/11/2023,15:3:31,921.00,797.90,20.80
9/11/2023,15:3:37,920.89,798.91,20.79
9/11/2023,15:3:43,920.94,798.44,20.78
9/11/2023,15:3:49,920.89,798.84,20.78
9/11/2023,15:3:55,920.96,798.21,20.78
9/11/2023,15:4:1,920.96,798.21,20.79
9/11/2023,15:4:7,920.94,798.43,20.78
9/11/2023,15:4:13,920.96,798.23,20.79
9/11/2023,15:4:19,920.92,798.57,20.78
9/11/2023,15:4:25,920.92,798.58,20.77
9/11/2023,15:4:31,920.99,797.97,20.78
9/11/2023,15:4:37,920.89,798.88,20.77
9/11/2023,15:4:43,920.96,798.22,20.78
9/11/2023,15:4:49,920.93,798.49,20.77
9/11/2023,15:4:55,920.93,798.48,20.77
9/11/2023,15:5:1,920.95,798.30,20.77
9/11/2023,15:5:7,920.95,798.33,20.78
9/11/2023,15:5:13,920.91,798.66,20.77
9/11/2023,15:5:19,920.91,798.70,20.77
9/11/2023,15:5:25,920.97,798.15,20.77
9/11/2023,15:5:32,920.86,799.09,20.77
9/11/2023,15:5:38,920.87,799.05,20.77
9/11/2023,15:5:44,920.92,798.63,20.77
9/11/2023,15:5:50,920.94,798.40,20.77
9/11/2023,15:5:56,920.95,798.31,20.77
9/11/2023,15:6:2,920.97,798.12,20.78
9/11/2023,15:6:8,920.96,798.24,20.78
9/11/2023,15:6:14,920.92,798.64,20.78
9/11/2023,15:6:20,920.95,798.37,20.79
9/11/2023,15:6:26,920.98,798.07,20.78
9/11/2023,15:6:32,920.91,798.72,20.77
9/11/2023,15:6:38,920.96,798.21,20.78
9/11/2023,15:6:44,921.02,797.70,20.78
9/11/2023,15:6:50,920.95,798.35,20.77
9/11/2023,15:6:56,920.92,798.60,20.77
9/11/2023,15:7:2,920.89,798.85,20.77
9/11/2023,15:7:8,921.03,797.61,20.77
9/11/2023,15:7:14,920.94,798.39,20.76
9/11/2023,15:7:20,920.91,798.70,20.77
9/11/2023,15:7:26,920.99,797.94,20.76
9/11/2023,15:7:32,921.00,797.87,20.76
9/11/2023,15:7:38,920.92,798.55,20.77
9/11/2023,15:7:44,920.95,798.32,20.76
9/11/2023,15:7:50,921.05,797.45,20.76
9/11/2023,15:7:56,920.98,798.01,20.76
9/11/2023,15:8:2,921.04,797.49,20.76
9/11/2023,15:8:8,921.03,797.60,20.76
9/11/2023,15:8:14,921.04,797.54,20.75
9/11/2023,15:8:20,921.06,797.32,20.75
9/11/2023,15:8:26,920.93,798.46,20.75
9/11/2023,15:8:32,921.00,797.90,20.75
9/11/2023,15:8:38,921.01,797.77,20.75
9/11/2023,15:8:44,920.96,798.20,20.75
9/11/2023,15:8:50,921.03,797.64,20.75
9/11/2023,15:8:56,920.98,798.04,20.76
9/11/2023,15:9:2,921.03,797.63,20.76
9/11/2023,15:9:8,920.99,798.00,20.76
9/11/2023,15:9:14,921.01,797.78,20.76
9/11/2023,15:9:20,921.01,797.79,20.76
9/11/2023,15:9:26,921.00,797.84,20.76
9/11/2023,15:9:32,920.96,798.23,20.76
9/11/2023,15:9:38,920.99,797.95,20.75
9/11/2023,15:9:44,920.95,798.34,20.75
9/11/2023,15:9:50,921.02,797.69,20.75
9/11/2023,15:9:56,921.05,797.47,20.75
9/11/2023,15:10:2,921.01,797.75,20.75
9/11/2023,15:10:8,921.06,797.36,20.75
9/11/2023,15:10:14,921.01,797.81,20.75
9/11/2023,15:10:20,921.08,797.17,20.75
9/11/2023,15:10:26,920.94,798.38,20.74
9/11/2023,15:10:32,921.01,797.76,20.75
9/11/2023,15:10:38,920.99,797.97,20.75
9/11/2023,15:10:44,921.04,797.51,20.76
9/11/2023,15:10:50,921.03,797.65,20.76
9/11/2023,15:10:56,921.00,797.92,20.76
9/11/2023,15:11:2,921.01,797.75,20.76
9/11/2023,15:11:8,921.00,797.91,20.76
9/11/2023,15:11:14,920.96,798.21,20.76
9/11/2023,15:11:20,921.05,797.42,20.76
9/11/2023,15:11:26,921.08,797.11,20.76
9/11/2023,15:11:33,920.97,798.10,20.76
9/11/2023,15:11:39,921.02,797.70,20.76
9/11/2023,15:11:45,921.06,797.36,20.76
9/11/2023,15:11:51,920.97,798.18,20.76
9/11/2023,15:11:57,920.96,798.24,20.76
9/11/2023,15:12:3,920.99,797.93,20.77
9/11/2023,15:12:9,920.98,798.09,20.76
9/11/2023,15:12:15,921.00,797.88,20.76
9/11/2023,15:12:21,921.04,797.51,20.76
9/11/2023,15:12:27,921.00,797.89,20.76
9/11/2023,15:12:33,921.02,797.73,20.76
9/11/2023,15:12:39,921.02,797.73,20.76
9/11/2023,15:12:45,921.00,797.91,20.76
9/11/2023,15:12:51,921.04,797.52,20.75
9/11/2023,15:12:57,921.03,797.62,20.75
9/11/2023,15:13:3,921.00,797.90,20.74
9/11/2023,15:13:9,920.97,798.13,20.75
9/11/2023,15:13:15,920.96,798.25,20.74
9/11/2023,15:13:21,920.99,797.95,20.74
9/11/2023,15:13:27,920.96,798.19,20.75
9/11/2023,15:13:33,920.95,798.33,20.74
9/11/2023,15:13:39,920.99,797.96,20.75
9/11/2023,15:13:45,921.04,797.50,20.74
9/11/2023,15:13:51,921.01,797.82,20.75
9/11/2023,15:13:57,920.93,798.53,20.75
9/11/2023,15:14:3,920.97,798.10,20.74
9/11/2023,15:14:9,921.01,797.79,20.74
9/11/2023,15:14:15,920.99,797.99,20.75
9/11/2023,15:14:21,921.04,797.50,20.75
9/11/2023,15:14:27,921.01,797.80,20.75
9/11/2023,15:14:33,921.06,797.29,20.75
9/11/2023,15:14:39,921.04,797.51,20.75
9/11/2023,15:14:45,921.02,797.68,20.76
9/11/2023,15:14:51,921.04,797.49,20.77
9/11/2023,15:14:57,920.97,798.11,20.78
9/11/2023,15:15:3,920.99,797.98,20.80
9/11/2023,15:15:9,920.97,798.15,20.79
9/11/2023,15:15:15,920.97,798.13,20.79
9/11/2023,15:15:21,920.96,798.26,20.79
9/11/2023,15:15:27,920.98,798.02,20.80
9/11/2023,15:15:33,921.02,797.68,20.80
9/11/2023,15:15:39,920.98,798.05,20.78
9/11/2023,15:15:45,921.01,797.79,20.78
9/11/2023,15:15:51,920.96,798.27,20.78
9/11/2023,15:15:57,920.97,798.12,20.77
9/11/2023,15:16:3,920.98,798.04,20.78
9/11/2023,15:16:9,921.01,797.74,20.77
9/11/2023,15:16:15,921.03,797.63,20.77
9/11/2023,15:16:21,921.04,797.55,20.76
9/11/2023,15:16:27,921.01,797.79,20.76
9/11/2023,15:16:33,920.95,798.29,20.75
9/11/2023,15:16:39,921.02,797.65,20.76
9/11/2023,15:16:45,920.98,798.09,20.75
9/11/2023,15:16:51,921.02,797.69,20.75
9/11/2023,15:16:57,921.08,797.15,20.75
9/11/2023,15:17:3,920.95,798.31,20.75
9/11/2023,15:17:9,921.05,797.44,20.75
9/11/2023,15:17:15,920.98,798.04,20.74
9/11/2023,15:17:21,921.01,797.78,20.74
9/11/2023,15:17:28,920.99,797.97,20.74
9/11/2023,15:17:34,921.02,797.67,20.74
9/11/2023,15:17:40,921.03,797.61,20.74
9/11/2023,15:17:46,920.93,798.52,20.74
9/11/2023,15:17:52,921.06,797.29,20.74
9/11/2023,15:17:58,921.02,797.74,20.73
9/11/2023,15:18:4,921.02,797.70,20.74
9/11/2023,15:18:10,920.96,798.22,20.73
9/11/2023,15:18:16,921.11,796.88,20.73
9/11/2023,15:18:22,921.03,797.60,20.73
9/11/2023,15:18:28,920.99,797.99,20.73
9/11/2023,15:18:34,920.93,798.49,20.73
9/11/2023,15:18:40,920.99,797.93,20.73
9/11/2023,15:18:46,921.01,797.80,20.72
9/11/2023,15:18:52,921.08,797.17,20.72
9/11/2023,15:18:58,921.08,797.15,20.73
9/11/2023,15:19:4,921.07,797.22,20.73
9/11/2023,15:19:10,921.06,797.33,20.73
9/11/2023,15:19:16,921.05,797.44,20.73
9/11/2023,15:19:22,921.03,797.56,20.73
9/11/2023,15:19:28,920.97,798.11,20.73
9/11/2023,15:19:34,921.05,797.43,20.72
9/11/2023,15:19:40,921.04,797.48,20.73
9/11/2023,15:19:46,921.05,797.43,20.73
9/11/2023,15:19:52,921.02,797.68,20.73
9/11/2023,15:19:58,921.00,797.90,20.72
9/11/2023,15:20:4,921.00,797.91,20.72
9/11/2023,15:20:10,921.05,797.44,20.73
9/11/2023,15:20:16,921.08,797.19,20.73
9/11/2023,15:20:22,921.02,797.71,20.72
9/11/2023,15:20:28,921.10,796.95,20.72
9/11/2023,15:20:34,921.10,796.93,20.72
9/11/2023,15:20:40,921.01,797.83,20.73
9/11/2023,15:20:46,921.05,797.45,20.71
9/11/2023,15:20:52,921.13,796.71,20.72
9/11/2023,15:20:58,921.09,797.02,20.72
9/11/2023,15:21:4,921.03,797.61,20.72
9/11/2023,15:21:10,921.01,797.80,20.71
9/11/2023,15:21:16,921.08,797.11,20.72
9/11/2023,15:21:22,921.05,797.41,20.71
9/11/2023,15:21:28,920.99,797.96,20.71
9/11/2023,15:21:34,921.05,797.45,20.72
9/11/2023,15:21:40,921.10,797.00,20.72
9/11/2023,15:21:46,921.05,797.43,20.71
9/11/2023,15:21:52,921.07,797.27,20.72
9/11/2023,15:21:58,921.04,797.49,20.72
9/11/2023,15:22:4,921.03,797.62,20.72
9/11/2023,15:22:10,921.11,796.88,20.72
9/11/2023,15:22:16,921.12,796.83,20.71
9/11/2023,15:22:22,921.10,796.99,20.72
9/11/2023,15:22:28,921.04,797.49,20.72
9/11/2023,15:22:34,921.04,797.55,20.73
9/11/2023,15:22:40,920.99,797.94,20.74
9/11/2023,15:22:46,920.98,798.09,20.75
9/11/2023,15:22:52,921.08,797.14,20.76
9/11/2023,15:22:58,921.09,797.04,20.76
9/11/2023,15:23:4,921.09,797.04,20.76
9/11/2023,15:23:10,921.05,797.47,20.77
9/11/2023,15:23:16,921.01,797.81,20.77
9/11/2023,15:23:22,920.97,798.11,20.77
9/11/2023,15:23:29,921.04,797.52,20.76
9/11/2023,15:23:35,921.10,796.97,20.77
9/11/2023,15:23:41,921.07,797.22,20.76
9/11/2023,15:23:47,921.05,797.45,20.76
9/11/2023,15:23:53,921.01,797.77,20.76
9/11/2023,15:23:59,921.09,797.05,20.76
9/11/2023,15:24:5,921.08,797.16,20.76
9/11/2023,15:24:11,921.07,797.27,20.76
9/11/2023,15:24:17,921.04,797.50,20.75
9/11/2023,15:24:23,921.13,796.75,20.75
9/11/2023,15:24:29,921.05,797.44,20.75
9/11/2023,15:24:35,921.13,796.72,20.75
9/11/2023,15:24:41,921.08,797.19,20.75
9/11/2023,15:24:47,921.09,797.07,20.74
9/11/2023,15:24:53,921.09,797.03,20.75
9/11/2023,15:24:59,921.12,796.81,20.75
9/11/2023,15:25:5,921.10,797.01,20.74
9/11/2023,15:25:11,921.13,796.69,20.75
9/11/2023,15:25:17,921.17,796.35,20.75
9/11/2023,15:25:23,921.11,796.92,20.74
9/11/2023,15:25:29,921.07,797.21,20.74
9/11/2023,15:25:35,921.06,797.35,20.74
